gyro_1_x,gyro_1_y,gyro_1_z,accel_1_x,accel_1_y,accel_1_z,magnet_1_x,magnet_1_y,magnet_1_z,gyro_2_x,gyro_2_y,gyro_2_z,accel_2_x,accel_2_y,accel_2_z,magnet_2_x,magnet_2_y,magnet_2_z,gyro_3_x,gyro_3_y,gyro_3_z,accel_3_x,accel_3_y,accel_3_z,magnet_3_x,magnet_3_y,magnet_3_z
4248,26462,2800,-11664,1736,9356,0,0,0,10551,26633,3385,-11072,1848,10056,0,0,0,0,0,0,0,0,0,0,0,0
5661,17813,1041,-14780,2496,7168,0,0,0,11718,17442,1428,-14652,2380,8604,0,0,0,0,0,0,0,0,0,0,0,0
5844,16326,431,-15616,2176,4984,0,0,0,11769,16416,816,-15560,2352,6240,0,0,0,0,0,0,0,0,0,0,0,0
5055,16977,428,-15844,2816,2456,0,0,0,10981,16959,863,-15692,2816,3784,0,0,0,0,0,0,0,0,0,0,0,0
4339,16467,-576,-16668,2756,-20,0,0,0,10155,16279,-203,-16964,2936,1560,0,0,0,0,0,0,0,0,0,0,0,0
3866,14627,-1806,-16176,2780,-2492,0,0,0,9617,14406,-1396,-16276,2928,-760,0,0,0,0,0,0,0,0,0,0,0,0
3961,14562,-1871,-15464,2596,-5288,0,0,0,9758,14755,-1452,-15684,2704,-4108,0,0,0,0,0,0,0,0,0,0,0,0
4169,17599,-995,-14292,2244,-7676,0,0,0,10001,17553,-487,-14468,2424,-6168,0,0,0,0,0,0,0,0,0,0,0,0
3188,11114,1846,-11360,2536,-9408,0,0,0,9136,10753,2254,-11512,2704,-8016,0,0,0,0,0,0,0,0,0,0,0,0
3231,14823,1489,-13760,1496,-11812,0,0,0,9237,14840,1840,-14292,1636,-10444,0,0,0,0,0,0,0,0,0,0,0,0
3639,6846,834,-10920,1180,-12816,0,0,0,9483,6660,1158,-11272,1496,-11472,0,0,0,0,0,0,0,0,0,0,0,0
2456,8825,270,-9872,1508,-13064,0,0,0,8287,8600,661,-10144,1764,-11704,0,0,0,0,0,0,0,0,0,0,0,0
2518,8472,520,-9724,696,-14792,0,0,0,8381,8363,846,-10288,976,-13492,0,0,0,0,0,0,0,0,0,0,0,0
2836,7341,104,-7528,336,-15304,0,0,0,8637,6965,450,-8088,600,-13972,0,0,0,0,0,0,0,0,0,0,0,0
1524,2064,406,-7500,804,-13808,0,0,0,7176,1696,658,-8260,984,-12400,0,0,0,0,0,0,0,0,0,0,0,0
-511,48,-459,-6960,212,-14684,0,0,0,5080,-393,-160,-7488,396,-13476,0,0,0,0,0,0,0,0,0,0,0,0
-1589,73,-1171,-7764,168,-15424,0,0,0,4041,-69,-878,-8392,232,-14300,0,0,0,0,0,0,0,0,0,0,0,0
-898,-1965,-784,-7264,400,-16120,0,0,0,4703,-2188,-554,-7816,668,-14748,0,0,0,0,0,0,0,0,0,0,0,0
82,-1745,-309,-7620,504,-15400,0,0,0,5726,-2033,-82,-8088,624,-14004,0,0,0,0,0,0,0,0,0,0,0,0
-215,-1323,-636,-7560,516,-14804,0,0,0,5410,-1697,-366,-7912,736,-13620,0,0,0,0,0,0,0,0,0,0,0,0
-762,-2600,-1030,-8180,36,-15260,0,0,0,4797,-2881,-798,-8648,240,-14108,0,0,0,0,0,0,0,0,0,0,0,0
-852,-9899,-881,-9028,80,-14236,0,0,0,4635,-10337,-741,-9600,292,-13184,0,0,0,0,0,0,0,0,0,0,0,0
-506,-12909,-455,-10032,640,-13512,0,0,0,4979,-13268,-375,-10712,780,-12228,0,0,0,0,0,0,0,0,0,0,0,0
-1686,-11282,-1249,-11784,612,-11588,0,0,0,3707,-11684,-1120,-12204,712,-10196,0,0,0,0,0,0,0,0,0,0,0,0
-3370,-14138,-969,-13040,744,-9956,0,0,0,2008,-14599,-810,-13476,912,-8448,0,0,0,0,0,0,0,0,0,0,0,0
-4043,-19473,-840,-13920,828,-8288,0,0,0,1354,-20359,-758,-14208,1084,-6844,0,0,0,0,0,0,0,0,0,0,0,0
-6191,-25022,-146,-15476,1192,-3760,0,0,0,-892,-24819,-119,-15516,1240,-2332,0,0,0,0,0,0,0,0,0,0,0,0
-4275,-17288,-313,-16624,1120,-2424,0,0,0,1246,-18045,-253,-16900,1308,-1196,0,0,0,0,0,0,0,0,0,0,0,0
-2676,-14364,-1109,-16420,1196,572,0,0,0,2756,-14524,-977,-16424,1272,1976,0,0,0,0,0,0,0,0,0,0,0,0
-1772,-18683,-1272,-15824,884,3792,0,0,0,3553,-19180,-1228,-15384,1064,5452,0,0,0,0,0,0,0,0,0,0,0,0
-2763,-19182,-474,-14240,880,6808,0,0,0,2626,-19783,-371,-13804,900,8084,0,0,0,0,0,0,0,0,0,0,0,0
-2490,-19922,-708,-12840,500,9112,0,0,0,2856,-20367,-708,-12512,536,10332,0,0,0,0,0,0,0,0,0,0,0,0
-2971,-19288,-701,-10192,160,11844,0,0,0,2389,-19677,-627,-9492,-44,13048,0,0,0,0,0,0,0,0,0,0,0,0
-3959,-19039,-541,-8404,-956,14340,0,0,0,1404,-19532,-497,-7800,-1224,15296,0,0,0,0,0,0,0,0,0,0,0,0
-4108,-19415,-1304,-5772,-1136,14772,0,0,0,1239,-19787,-1232,-5148,-1224,15360,0,0,0,0,0,0,0,0,0,0,0,0
-3384,-18507,-1826,-2536,-1764,15056,0,0,0,1937,-18913,-1750,-1968,-2004,15396,0,0,0,0,0,0,0,0,0,0,0,0
-2579,-19941,-1876,704,-2180,15360,0,0,0,2692,-20435,-1883,1480,-2464,15544,0,0,0,0,0,0,0,0,0,0,0,0
-2222,-17891,-1803,3804,-2724,15276,0,0,0,3093,-18412,-1730,4380,-3024,15404,0,0,0,0,0,0,0,0,0,0,0,0
-1143,-16048,-1718,7040,-2700,13908,0,0,0,4246,-16534,-1634,7688,-3060,13884,0,0,0,0,0,0,0,0,0,0,0,0
-226,-17176,-2193,8776,-2796,12564,0,0,0,5074,-17670,-2189,9340,-3040,12444,0,0,0,0,0,0,0,0,0,0,0,0
-1615,-18338,-2517,12204,-2668,11060,0,0,0,3622,-18587,-2425,13012,-3080,10892,0,0,0,0,0,0,0,0,0,0,0,0
-1534,-17751,-1818,13744,-2480,8616,0,0,0,3811,-18265,-1761,14084,-2792,8040,0,0,0,0,0,0,0,0,0,0,0,0
-899,-16365,-1411,15216,-2228,6052,0,0,0,4482,-16909,-1374,15512,-2520,5704,0,0,0,0,0,0,0,0,0,0,0,0
-565,-15007,-1038,15732,-2116,3640,0,0,0,4854,-15465,-988,16032,-2360,3308,0,0,0,0,0,0,0,0,0,0,0,0
-524,-14959,-1012,16468,-2172,1472,0,0,0,4899,-15416,-926,16604,-2516,1352,0,0,0,0,0,0,0,0,0,0,0,0
-636,-13117,-874,16208,-2012,-992,0,0,0,4832,-13540,-798,16368,-2280,-1228,0,0,0,0,0,0,0,0,0,0,0,0
-834,-16158,-1120,16332,-2096,-2276,0,0,0,4559,-16651,-1058,16480,-2244,-2728,0,0,0,0,0,0,0,0,0,0,0,0
-1146,-13839,-608,16456,-1712,-5392,0,0,0,4285,-14091,-475,16332,-1892,-5584,0,0,0,0,0,0,0,0,0,0,0,0
-2005,-17235,-910,15172,-1116,-7132,0,0,0,3361,-17778,-846,14848,-1344,-7520,0,0,0,0,0,0,0,0,0,0,0,0
-1590,-11649,-609,13768,-1304,-10236,0,0,0,3918,-12022,-484,13464,-1360,-10180,0,0,0,0,0,0,0,0,0,0,0,0
-1463,-12641,-702,12276,-1316,-11656,0,0,0,4003,-13035,-565,11936,-1444,-11656,0,0,0,0,0,0,0,0,0,0,0,0
-1051,-10216,-255,11208,-780,-13464,0,0,0,4502,-10362,-93,10840,-788,-13272,0,0,0,0,0,0,0,0,0,0,0,0
-425,-1915,63,10336,-708,-14104,0,0,0,5201,-2093,307,9860,-720,-13820,0,0,0,0,0,0,0,0,0,0,0,0
-835,-6881,-521,9848,-1008,-13984,0,0,0,4762,-7313,-325,9408,-952,-13804,0,0,0,0,0,0,0,0,0,0,0,0
-318,-4753,-209,9204,-764,-14824,0,0,0,5272,-5047,10,8756,-828,-14352,0,0,0,0,0,0,0,0,0,0,0,0
-466,-167,166,8928,-688,-15568,0,0,0,5201,-185,467,8572,-636,-14992,0,0,0,0,0,0,0,0,0,0,0,0
-187,822,-152,8656,-644,-14772,0,0,0,5455,543,120,8024,-648,-14332,0,0,0,0,0,0,0,0,0,0,0,0
-218,-2605,-358,8892,-632,-15148,0,0,0,5417,-2757,-91,8620,-744,-14820,0,0,0,0,0,0,0,0,0,0,0,0
-126,-1638,-111,8308,-848,-15108,0,0,0,5495,-1904,150,7956,-792,-14744,0,0,0,0,0,0,0,0,0,0,0,0
-140,2415,-80,8380,-672,-15260,0,0,0,5594,2273,251,7920,-812,-14904,0,0,0,0,0,0,0,0,0,0,0,0
186,9507,41,9196,-772,-15144,0,0,0,5997,9654,465,8756,-688,-14816,0,0,0,0,0,0,0,0,0,0,0,0
621,18119,41,10528,-992,-13896,0,0,0,6558,18167,552,10084,-1044,-13644,0,0,0,0,0,0,0,0,0,0,0,0
320,12327,-453,12372,-1084,-11636,0,0,0,6089,12129,-4,12080,-1180,-11344,0,0,0,0,0,0,0,0,0,0,0,0
1086,25593,632,13932,-932,-10824,0,0,0,7173,26038,1307,13932,-1096,-10856,0,0,0,0,0,0,0,0,0,0,0,0
1455,18460,428,14892,-1072,-6672,0,0,0,7440,18185,896,14628,-1100,-6860,0,0,0,0,0,0,0,0,0,0,0,0
1572,15020,-650,16040,-1416,-3252,0,0,0,7396,14880,-171,16056,-1544,-3268,0,0,0,0,0,0,0,0,0,0,0,0
1766,16061,-1081,16424,-1160,-1744,0,0,0,7552,16185,-640,16528,-1440,-2068,0,0,0,0,0,0,0,0,0,0,0,0
2038,22085,-622,16508,-1076,1800,0,0,0,7954,21836,-16,16832,-1408,1608,0,0,0,0,0,0,0,0,0,0,0,0
1982,19098,495,15944,-1140,3500,0,0,0,7948,19435,1059,16160,-1360,3372,0,0,0,0,0,0,0,0,0,0,0,0
1382,24524,1654,14816,-952,8428,0,0,0,7442,24103,2275,15408,-1184,8148,0,0,0,0,0,0,0,0,0,0,0,0
312,22009,3232,13404,-1688,9788,0,0,0,6479,22526,3837,13900,-1980,9544,0,0,0,0,0,0,0,0,0,0,0,0
-1701,31067,5922,10600,-2208,12820,0,0,0,4801,31406,6707,11124,-2616,12208,0,0,0,0,0,0,0,0,0,0,0,0
-1052,16830,4934,4500,-1792,14672,0,0,0,5187,16218,5402,4796,-1932,14620,0,0,0,0,0,0,0,0,0,0,0,0
858,14540,3710,2544,-2444,15088,0,0,0,7028,14474,4141,3084,-2592,14928,0,0,0,0,0,0,0,0,0,0,0,0
2545,4578,2296,1020,-2212,15532,0,0,0,8470,4140,2528,1516,-2600,15708,0,0,0,0,0,0,0,0,0,0,0,0
1926,1412,791,28,-2248,16808,0,0,0,7616,983,992,564,-2544,17292,0,0,0,0,0,0,0,0,0,0,0,0
-11,-1008,-505,764,-2068,16712,0,0,0,5580,-1285,-281,1536,-2352,17100,0,0,0,0,0,0,0,0,0,0,0,0
-535,-607,-591,1248,-2256,16380,0,0,0,5086,-831,-289,2116,-2540,16528,0,0,0,0,0,0,0,0,0,0,0,0
-696,-666,-80,1244,-2204,15912,0,0,0,4982,-979,208,2000,-2436,16052,0,0,0,0,0,0,0,0,0,0,0,0
-655,81,-20,1256,-1964,15284,0,0,0,5064,-85,286,1800,-2152,15576,0,0,0,0,0,0,0,0,0,0,0,0
952,1064,-67,1248,-1780,15360,0,0,0,6653,771,234,1896,-1988,15364,0,0,0,0,0,0,0,0,0,0,0,0
3422,2364,401,848,-1460,15400,0,0,0,9252,2270,629,1584,-1592,15292,0,0,0,0,0,0,0,0,0,0,0,0
8015,6837,951,216,-356,14612,0,0,0,13951,6469,1204,764,-544,14368,0,0,0,0,0,0,0,0,0,0,0,0
9606,8234,1425,-812,872,14656,0,0,0,15561,8138,1662,-196,804,14652,0,0,0,0,0,0,0,0,0,0,0,0
9037,9829,2251,-1688,1660,16232,0,0,0,14924,9492,2510,-1072,1660,16868,0,0,0,0,0,0,0,0,0,0,0,0
7989,8496,2885,-3372,3224,16072,0,0,0,14003,8090,3153,-2788,3016,16660,0,0,0,0,0,0,0,0,0,0,0,0
7343,5371,3223,-4564,4260,15204,0,0,0,13331,5008,3439,-3976,4128,15788,0,0,0,0,0,0,0,0,0,0,0,0
7929,5634,3033,-5516,5452,14160,0,0,0,13905,5299,3221,-4728,5376,14668,0,0,0,0,0,0,0,0,0,0,0,0
9302,4865,3476,-5856,6624,12312,0,0,0,15329,4473,3626,-5256,6656,13036,0,0,0,0,0,0,0,0,0,0,0,0
8317,5028,3034,-6132,8344,13220,0,0,0,14266,4691,3208,-5484,8140,13904,0,0,0,0,0,0,0,0,0,0,0,0
6553,4387,3044,-6184,9760,12580,0,0,0,12503,4097,3237,-5608,9512,13400,0,0,0,0,0,0,0,0,0,0,0,0
4873,3994,2568,-6572,10108,11108,0,0,0,10763,3725,2808,-6016,9972,11804,0,0,0,0,0,0,0,0,0,0,0,0
3272,1064,1682,-6732,10764,10804,0,0,0,9054,835,1851,-6100,10636,11760,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,1388,-6600,11208,10564,0,0,0,7725,-342,1556,-6064,11196,11508,0,0,0,0,0,0,0,0,0,0,0,0
145,229,411,-6224,11368,10268,0,0,0,5813,-73,714,-5592,11348,11352,0,0,0,0,0,0,0,0,0,0,0,0
-412,-73,-150,-5924,11216,9780,0,0,0,5240,-286,93,-5428,11108,10684,0,0,0,0,0,0,0,0,0,0,0,0
-628,9,-568,-6000,10908,9900,0,0,0,4992,-292,-265,-5456,10932,10564,0,0,0,0,0,0,0,0,0,0,0,0
-590,674,-414,-6284,11028,9684,0,0,0,5070,392,-113,-5572,10944,10488,0,0,0,0,0,0,0,0,0,0,0,0
-335,-144,-436,-6276,11136,9888,0,0,0,5300,-464,-161,-5584,11148,10904,0,0,0,0,0,0,0,0,0,0,0,0
-1163,-1166,-309,-5976,11088,10508,0,0,0,4415,-1433,-8,-5372,11024,11456,0,0,0,0,0,0,0,0,0,0,0,0
-3650,-2841,-439,-5792,10984,11624,0,0,0,1892,-3145,-127,-5160,10848,12588,0,0,0,0,0,0,0,0,0,0,0,0
-6484,-5006,-790,-5788,10352,12064,0,0,0,-1028,-5368,-455,-5076,10356,12960,0,0,0,0,0,0,0,0,0,0,0,0
-7881,-4712,-1414,-5192,9328,12164,0,0,0,-2424,-4843,-1081,-4728,9220,12868,0,0,0,0,0,0,0,0,0,0,0,0
-8429,-1474,-2517,-5344,8284,12928,0,0,0,-3009,-1747,-2135,-4688,8176,13720,0,0,0,0,0,0,0,0,0,0,0,0
-10477,-4795,-4477,-4796,6696,13512,0,0,0,-5345,-5099,-4136,-4268,6716,14244,0,0,0,0,0,0,0,0,0,0,0,0
-11637,-11712,-4180,-5120,5320,15320,0,0,0,-6499,-11855,-3842,-4136,5416,15868,0,0,0,0,0,0,0,0,0,0,0,0
-10793,-5048,-3421,-3104,3388,15500,0,0,0,-5412,-5242,-2997,-2264,3172,15608,0,0,0,0,0,0,0,0,0,0,0,0
-9545,-4496,-2910,-2376,1640,14800,0,0,0,-4186,-4603,-2503,-1684,1632,15476,0,0,0,0,0,0,0,0,0,0,0,0
-9278,-5219,-3446,-2048,160,15544,0,0,0,-3928,-5448,-3097,-1468,84,15760,0,0,0,0,0,0,0,0,0,0,0,0
-6292,-5015,-3060,-1128,-732,14776,0,0,0,-654,-5204,-2700,-304,-908,14496,0,0,0,0,0,0,0,0,0,0,0,0
3964,306,-1082,228,-2192,15148,0,0,0,9634,111,-794,1168,-2236,15152,0,0,0,0,0,0,0,0,0,0,0,0
1664,269,-442,456,-816,14944,0,0,0,7140,-176,-272,1088,-1156,15632,0,0,0,0,0,0,0,0,0,0,0,0
-1033,-1829,-1300,840,-1108,16224,0,0,0,4463,-2114,-1030,1640,-1388,16728,0,0,0,0,0,0,0,0,0,0,0,0
-1583,266,-230,812,-1516,16356,0,0,0,4115,99,108,1436,-1860,16516,0,0,0,0,0,0,0,0,0,0,0,0
-428,835,535,-340,-1596,16724,0,0,0,5295,563,840,460,-1940,16916,0,0,0,0,0,0,0,0,0,0,0,0
-681,-511,513,-324,-1416,16016,0,0,0,4982,-816,790,388,-1648,16456,0,0,0,0,0,0,0,0,0,0,0,0
-1184,-1656,-55,204,-1364,15888,0,0,0,4439,-1987,206,764,-1700,16112,0,0,0,0,0,0,0,0,0,0,0,0
-2450,-3357,-83,668,-2088,16404,0,0,0,3137,-3665,189,1384,-2564,16768,0,0,0,0,0,0,0,0,0,0,0,0
-5532,-8296,369,1464,-2700,16808,0,0,0,-80,-8806,647,2272,-2952,17436,0,0,0,0,0,0,0,0,0,0,0,0
-7960,-7168,340,1820,-3432,15940,0,0,0,-2380,-7283,626,2404,-3576,16276,0,0,0,0,0,0,0,0,0,0,0,0
-8297,-6986,-342,3396,-4504,15084,0,0,0,-2755,-7256,-23,4068,-4720,15192,0,0,0,0,0,0,0,0,0,0,0,0
-8274,-5610,249,4364,-5436,14272,0,0,0,-2683,-5835,617,4816,-5552,14364,0,0,0,0,0,0,0,0,0,0,0,0
-9424,-5708,632,4948,-6732,13920,0,0,0,-3898,-6028,1014,5620,-6992,13980,0,0,0,0,0,0,0,0,0,0,0,0
-10711,-5350,1599,5288,-7856,12516,0,0,0,-5005,-5552,2002,5764,-7968,12560,0,0,0,0,0,0,0,0,0,0,0,0
-10019,-4767,1828,5796,-9620,11392,0,0,0,-4272,-4949,2222,6180,-9740,11408,0,0,0,0,0,0,0,0,0,0,0,0
-8119,-3509,1367,6216,-10176,10352,0,0,0,-2359,-3710,1701,6632,-10252,10260,0,0,0,0,0,0,0,0,0,0,0,0
-6049,-2950,-29,6988,-10960,9156,0,0,0,-396,-3181,292,7164,-11180,9316,0,0,0,0,0,0,0,0,0,0,0,0
-5239,-2554,-75,6776,-11764,8584,0,0,0,374,-2789,238,7128,-11956,8544,0,0,0,0,0,0,0,0,0,0,0,0
-5560,-4131,-115,7436,-12188,7708,0,0,0,10,-4424,252,7868,-12312,7756,0,0,0,0,0,0,0,0,0,0,0,0
-5552,-1396,1163,7028,-12948,6280,0,0,0,182,-1436,1525,7212,-12980,6316,0,0,0,0,0,0,0,0,0,0,0,0
-4003,861,313,7564,-12720,5908,0,0,0,1757,601,631,7608,-12840,5992,0,0,0,0,0,0,0,0,0,0,0,0
-2793,-1030,-437,7844,-13440,5804,0,0,0,2884,-1283,-149,8076,-13580,5616,0,0,0,0,0,0,0,0,0,0,0,0
-1339,-421,-492,7516,-13408,5380,0,0,0,4368,-678,-182,7684,-13736,5228,0,0,0,0,0,0,0,0,0,0,0,0
-538,-328,-50,7616,-13664,5004,0,0,0,5141,-582,237,7856,-13840,5108,0,0,0,0,0,0,0,0,0,0,0,0
36,387,15,7492,-13660,5244,0,0,0,5733,142,313,7732,-13820,5232,0,0,0,0,0,0,0,0,0,0,0,0
532,486,114,7264,-13396,5560,0,0,0,6252,236,396,7480,-13532,5348,0,0,0,0,0,0,0,0,0,0,0,0
2193,1285,298,7164,-13696,5840,0,0,0,7938,1006,509,7312,-13912,5620,0,0,0,0,0,0,0,0,0,0,0,0
4255,1656,-682,7616,-13336,5872,0,0,0,9960,1385,-505,7684,-13420,5888,0,0,0,0,0,0,0,0,0,0,0,0
5628,2434,-1115,7248,-12628,6604,0,0,0,11272,2119,-914,7424,-12672,6640,0,0,0,0,0,0,0,0,0,0,0,0
6323,3138,-887,6848,-12340,7492,0,0,0,11995,2873,-681,7172,-12524,7468,0,0,0,0,0,0,0,0,0,0,0,0
7105,4778,-281,6996,-11724,8216,0,0,0,12872,4572,-47,7316,-11768,7872,0,0,0,0,0,0,0,0,0,0,0,0
8408,7188,548,6268,-11300,9932,0,0,0,14275,6944,789,6540,-11388,10008,0,0,0,0,0,0,0,0,0,0,0,0
9268,6794,439,4924,-10152,11464,0,0,0,15107,6493,606,5224,-10196,11620,0,0,0,0,0,0,0,0,0,0,0,0
9821,6820,-432,4092,-9084,12960,0,0,0,15609,6529,-258,4540,-9236,12980,0,0,0,0,0,0,0,0,0,0,0,0
10309,6987,-40,2948,-7000,12852,0,0,0,16131,6748,146,3492,-7280,12860,0,0,0,0,0,0,0,0,0,0,0,0
13073,8242,19,2504,-5140,12908,0,0,0,18944,7965,200,2916,-5152,12828,0,0,0,0,0,0,0,0,0,0,0,0
12999,9106,357,992,-3788,14272,0,0,0,18815,8877,571,1592,-3900,14728,0,0,0,0,0,0,0,0,0,0,0,0
7893,5660,-131,-272,-3212,16856,0,0,0,13541,5295,79,340,-3416,17796,0,0,0,0,0,0,0,0,0,0,0,0
3335,3031,-681,-268,-2828,18284,0,0,0,8907,2634,-439,528,-3020,18864,0,0,0,0,0,0,0,0,0,0,0,0
397,243,-443,-452,-2532,17652,0,0,0,5988,1,-122,216,-2800,18096,0,0,0,0,0,0,0,0,0,0,0,0
-716,-590,-192,-596,-1912,16316,0,0,0,4912,-903,93,136,-2136,16476,0,0,0,0,0,0,0,0,0,0,0,0
-965,-1327,-383,4,-1960,15608,0,0,0,4657,-1554,-112,720,-2340,15800,0,0,0,0,0,0,0,0,0,0,0,0
-892,-248,-423,-52,-2084,15480,0,0,0,4729,-461,-161,564,-2300,15840,0,0,0,0,0,0,0,0,0,0,0,0
-429,-84,-996,-436,-2140,15552,0,0,0,5193,-382,-735,124,-2332,15856,0,0,0,0,0,0,0,0,0,0,0,0
500,-434,-2080,-536,-2332,15612,0,0,0,6085,-647,-1803,132,-2608,16104,0,0,0,0,0,0,0,0,0,0,0,0
832,-1290,-3125,-440,-1928,16060,0,0,0,6282,-1601,-2919,184,-2212,16200,0,0,0,0,0,0,0,0,0,0,0,0
1501,-2121,-3619,628,-2180,16320,0,0,0,6961,-2503,-3402,1364,-2348,16388,0,0,0,0,0,0,0,0,0,0,0,0
3404,-8192,-3474,1128,-1432,15396,0,0,0,8751,-8754,-3356,1912,-1576,15500,0,0,0,0,0,0,0,0,0,0,0,0
4535,-11379,-3449,2580,-908,14816,0,0,0,9840,-11867,-3458,3276,-1136,15088,0,0,0,0,0,0,0,0,0,0,0,0
8496,-10169,-4011,4020,320,12988,0,0,0,13886,-10714,-4096,4476,-8,12740,0,0,0,0,0,0,0,0,0,0,0,0
10488,-8157,-5993,6216,1440,15820,0,0,0,15596,-8440,-5990,7108,1228,15912,0,0,0,0,0,0,0,0,0,0,0,0
7382,-5027,-5945,7368,3824,15212,0,0,0,12500,-5570,-5842,8064,3444,15400,0,0,0,0,0,0,0,0,0,0,0,0
4808,-5445,-5564,7664,4856,14608,0,0,0,10018,-5826,-5420,8576,4508,14612,0,0,0,0,0,0,0,0,0,0,0,0
3934,-6215,-5023,7964,5596,13252,0,0,0,9133,-6520,-4858,8820,5460,13272,0,0,0,0,0,0,0,0,0,0,0,0
2984,-3163,-3937,8892,6700,12428,0,0,0,8354,-3519,-3721,9748,6364,12092,0,0,0,0,0,0,0,0,0,0,0,0
3479,367,-1752,9200,7536,12124,0,0,0,9046,138,-1490,10160,7228,12012,0,0,0,0,0,0,0,0,0,0,0,0
2346,3,-52,8712,7856,12692,0,0,0,7953,-326,211,9388,7488,12944,0,0,0,0,0,0,0,0,0,0,0,0
-96,2504,369,8168,7948,13080,0,0,0,5569,2204,649,8812,7604,13348,0,0,0,0,0,0,0,0,0,0,0,0
-1462,2642,154,7972,7276,12484,0,0,0,4254,2509,491,8716,6940,12568,0,0,0,0,0,0,0,0,0,0,0,0
-2360,5271,290,7708,7056,13104,0,0,0,3344,4964,693,8340,6784,13300,0,0,0,0,0,0,0,0,0,0,0,0
-4809,3028,843,7920,7132,13976,0,0,0,845,2688,1301,8712,6820,14328,0,0,0,0,0,0,0,0,0,0,0,0
-7331,2103,1909,7136,6264,14308,0,0,0,-1543,1855,2384,7980,5996,14588,0,0,0,0,0,0,0,0,0,0,0,0
-6737,404,2216,7012,5196,14328,0,0,0,-913,288,2601,7816,4880,14156,0,0,0,0,0,0,0,0,0,0,0,0
-7483,5058,2982,6936,3924,14508,0,0,0,-1624,5101,3477,7780,3556,14356,0,0,0,0,0,0,0,0,0,0,0,0
-9665,8971,4621,6448,2864,13988,0,0,0,-3647,9123,5267,7416,2652,14476,0,0,0,0,0,0,0,0,0,0,0,0
-8915,5284,5255,5396,936,15740,0,0,0,-2685,5070,5729,6076,600,15696,0,0,0,0,0,0,0,0,0,0,0,0
-6262,17841,6396,4156,-912,15976,0,0,0,26,17982,7057,4916,-1124,15908,0,0,0,0,0,0,0,0,0,0,0,0
-7756,6797,6393,1560,-660,14612,0,0,0,-1593,6679,6909,2184,-976,14768,0,0,0,0,0,0,0,0,0,0,0,0
-6816,3153,4416,352,-1640,14256,0,0,0,-724,3024,4799,860,-1880,14548,0,0,0,0,0,0,0,0,0,0,0,0
-3843,-318,3923,760,-2628,14092,0,0,0,2172,-579,4195,1148,-2848,13960,0,0,0,0,0,0,0,0,0,0,0,0
1365,-257,2222,248,-3452,15260,0,0,0,7301,-521,2421,808,-3720,15112,0,0,0,0,0,0,0,0,0,0,0,0
2711,797,1082,-588,-3124,15908,0,0,0,8434,433,1265,-276,-3252,16220,0,0,0,0,0,0,0,0,0,0,0,0
1390,321,-697,-664,-3056,16408,0,0,0,6959,50,-470,-20,-3040,16944,0,0,0,0,0,0,0,0,0,0,0,0
272,-824,-1993,24,-2772,16328,0,0,0,5756,-1074,-1769,708,-2932,16668,0,0,0,0,0,0,0,0,0,0,0,0
-67,-804,-3052,-296,-2864,16292,0,0,0,5321,-976,-2778,464,-3024,16456,0,0,0,0,0,0,0,0,0,0,0,0
-1503,576,-3928,544,-2768,16004,0,0,0,3823,489,-3625,1120,-2976,16428,0,0,0,0,0,0,0,0,0,0,0,0
-3525,3970,-4041,352,-2732,15684,0,0,0,1778,3839,-3636,1000,-2968,16316,0,0,0,0,0,0,0,0,0,0,0,0
-6019,8231,-3130,44,-4096,15684,0,0,0,-574,8343,-2593,672,-4192,16288,0,0,0,0,0,0,0,0,0,0,0,0
-8338,5814,-3605,-1284,-4812,16224,0,0,0,-2932,5565,-3078,-576,-4784,16712,0,0,0,0,0,0,0,0,0,0,0,0
-9430,3293,-3661,-2128,-6020,15140,0,0,0,-4038,3127,-3151,-1392,-6132,15492,0,0,0,0,0,0,0,0,0,0,0,0
-8142,4180,-3188,-2136,-7368,14080,0,0,0,-2640,4049,-2665,-1560,-7444,14492,0,0,0,0,0,0,0,0,0,0,0,0
-7533,3850,-2457,-2376,-7688,12560,0,0,0,-2052,3734,-1946,-1752,-7896,12872,0,0,0,0,0,0,0,0,0,0,0,0
-7589,3720,-1890,-2556,-9528,12380,0,0,0,-2003,3544,-1430,-2136,-9672,12716,0,0,0,0,0,0,0,0,0,0,0,0
-7957,2442,-1770,-3296,-10480,10840,0,0,0,-2473,2205,-1290,-2876,-10612,11464,0,0,0,0,0,0,0,0,0,0,0,0
-8046,1635,-938,-3212,-10924,10176,0,0,0,-2414,1510,-477,-2952,-10960,10332,0,0,0,0,0,0,0,0,0,0,0,0
-6881,-474,-895,-3396,-12572,8724,0,0,0,-1240,-657,-534,-3296,-12648,9200,0,0,0,0,0,0,0,0,0,0,0,0
-4122,11,-1302,-3064,-12752,8952,0,0,0,1461,-220,-939,-2612,-12956,9452,0,0,0,0,0,0,0,0,0,0,0,0
-2076,-1233,-1188,-2852,-14564,8328,0,0,0,3538,-1454,-862,-2548,-14544,8604,0,0,0,0,0,0,0,0,0,0,0,0
-225,-65,-277,-2872,-13524,8320,0,0,0,5478,-345,11,-2532,-13580,8676,0,0,0,0,0,0,0,0,0,0,0,0
917,-16,155,-2908,-13020,8272,0,0,0,6608,-273,440,-2540,-13264,8804,0,0,0,0,0,0,0,0,0,0,0,0
