gyro_0,gyro_1,gyro_2,accel_0,accel_1,accel_2,mag_0,mag_1,mag_2
-0.003196,-0.007457,-0.001065,9.003125,-3.270625,3.498125,0,0,0
0.003196,0.009587,0.001065,9.020625,-3.263125,3.549375,0,0,0
0.002131,0.008522,0.001065,9.05625,-3.29,3.52875,0,0,0
-0.003196,-0.008522,-0.001065,9.088125,-3.305625,3.4925,0,0,0
-0.002131,-0.006392,0.0,9.090625,-3.300625,3.53875,0,0,0
0.003196,0.009587,0.0,9.053125,-3.29,3.554375,0,0,0
0.0,0.004261,0.0,9.0525,-3.28125,3.536875,0,0,0
-0.004261,-0.008522,-0.002131,9.07625,-3.29875,3.50625,0,0,0
-0.002131,-0.001065,-0.001065,9.055625,-3.3125,3.53375,0,0,0
0.001065,0.010653,0.0,9.03375,-3.28375,3.564375,0,0,0
-0.002131,0.002131,-0.001065,9.043125,-3.280625,3.5175,0,0,0
-0.004261,-0.009587,-0.003196,9.0475,-3.2875,3.50375,0,0,0
0.001065,0.001065,0.0,9.0275,-3.306875,3.544375,0,0,0
0.002131,0.008522,0.001065,9.0525,-3.283125,3.5525,0,0,0
-0.001065,-0.002131,-0.001065,9.074375,-3.26875,3.511875,0,0,0
-0.002131,-0.007457,-0.002131,9.06,-3.295,3.50375,0,0,0
0.002131,0.003196,0.0,9.045,-3.311875,3.556875,0,0,0
0.002131,0.006392,0.001065,9.046875,-3.296875,3.541875,0,0,0
-0.001065,-0.003196,-0.001065,9.0575,-3.265625,3.51875,0,0,0
-0.002131,-0.005326,-0.001065,9.016875,-3.27125,3.509375,0,0,0
0.0,0.004261,0.0,9.025,-3.306875,3.55,0,0,0
0.001065,0.005326,0.0,9.073125,-3.323125,3.546875,0,0,0
-0.002131,-0.004261,-0.001065,9.09625,-3.285,3.534375,0,0,0
-0.002131,-0.003196,-0.002131,9.0925,-3.27625,3.548125,0,0,0
0.0,0.006392,0.001065,9.064375,-3.3125,3.5475,0,0,0
0.001065,0.004261,0.0,9.05625,-3.31875,3.536875,0,0,0
0.001065,-0.004261,-0.001065,9.065,-3.28625,3.5175,0,0,0
-0.001065,0.001065,0.001065,9.021875,-3.261875,3.50625,0,0,0
-0.001065,0.001065,0.0,9.004375,-3.2875,3.525,0,0,0
0.001065,0.005326,0.0,9.046875,-3.311875,3.52125,0,0,0
0.0,0.0,0.0,9.091875,-3.291875,3.52875,0,0,0
-0.002131,-0.004261,-0.001065,9.065625,-3.273125,3.5625,0,0,0
-0.001065,0.001065,0.0,9.078125,-3.296875,3.55625,0,0,0
0.001065,0.004261,0.0,9.0875,-3.3125,3.541875,0,0,0
-0.001065,-0.001065,-0.002131,9.05375,-3.295625,3.524375,0,0,0
-0.001065,-0.005326,-0.002131,9.028125,-3.265,3.526875,0,0,0
0.0,0.003196,0.0,9.0125,-3.27125,3.526875,0,0,0
-0.001065,0.005326,0.0,9.025,-3.3,3.508125,0,0,0
-0.003196,-0.003196,-0.001065,9.029375,-3.29125,3.51625,0,0,0
-0.004261,-0.002131,0.0,9.0175,-3.265,3.516875,0,0,0
0.001065,0.004261,0.0,9.051875,-3.293125,3.5125,0,0,0
0.0,0.001065,0.001065,9.076875,-3.31875,3.51,0,0,0
-0.002131,-0.003196,-0.001065,9.06,-3.3,3.516875,0,0,0
0.0,0.0,-0.001065,9.039375,-3.28,3.53125,0,0,0
0.001065,0.003196,0.001065,9.029375,-3.274375,3.51375,0,0,0
-0.001065,0.0,0.0,9.045625,-3.30875,3.511875,0,0,0
-0.003196,-0.002131,-0.001065,9.05125,-3.306875,3.5425,0,0,0
0.0,0.001065,-0.001065,9.033125,-3.2725,3.529375,0,0,0
0.0,0.004261,0.001065,9.04125,-3.260625,3.530625,0,0,0
-0.001065,0.0,0.001065,9.061875,-3.29375,3.536875,0,0,0
-0.001065,-0.002131,-0.001065,9.063125,-3.319375,3.538125,0,0,0
-0.001065,0.002131,-0.001065,9.0775,-3.300625,3.534375,0,0,0
-0.001065,0.003196,0.001065,9.073125,-3.263125,3.52375,0,0,0
-0.002131,-0.001065,-0.002131,9.06875,-3.2925,3.51125,0,0,0
-0.001065,-0.001065,-0.001065,9.046875,-3.323125,3.519375,0,0,0
0.001065,0.002131,0.001065,9.036875,-3.294375,3.539375,0,0,0
0.0,0.001065,0.0,9.0175,-3.25375,3.51875,0,0,0
0.0,-0.002131,0.0,9.0275,-3.2725,3.516875,0,0,0
0.001065,0.0,0.0,9.07,-3.320625,3.54125,0,0,0
0.0,0.002131,0.001065,9.075,-3.305625,3.54125,0,0,0
0.0,0.0,0.0,9.0775,-3.274375,3.53875,0,0,0
-0.001065,-0.003196,-0.001065,9.069375,-3.2775,3.52375,0,0,0
-0.001065,-0.001065,0.0,9.051875,-3.323125,3.516875,0,0,0
0.001065,0.002131,0.001065,9.030625,-3.325625,3.5025,0,0,0
-0.001065,0.0,0.0,9.05125,-3.2725,3.54875,0,0,0
-0.002131,-0.001065,-0.001065,9.06375,-3.24,3.56,0,0,0
-0.002131,0.002131,0.0,9.055625,-3.28625,3.543125,0,0,0
0.0,0.003196,-0.001065,9.07,-3.333125,3.5275,0,0,0
-0.001065,-0.001065,-0.002131,9.06125,-3.306875,3.516875,0,0,0
-0.002131,-0.002131,0.0,9.0375,-3.269375,3.53375,0,0,0
-0.001065,0.001065,-0.001065,9.0525,-3.258125,3.551875,0,0,0
0.0,0.001065,0.0,9.06625,-3.311875,3.56875,0,0,0
0.0,-0.001065,0.001065,9.0475,-3.28,3.530625,0,0,0
0.001065,-0.001065,-0.001065,9.04375,-3.279375,3.503125,0,0,0
0.0,0.001065,-0.002131,9.036875,-3.29875,3.52,0,0,0
0.0,0.001065,0.0,9.055,-3.32,3.548125,0,0,0
-0.002131,-0.001065,-0.001065,9.07875,-3.296875,3.5775,0,0,0
-0.001065,0.0,-0.001065,9.0625,-3.260625,3.553125,0,0,0
-0.001065,0.001065,0.0,9.0275,-3.268125,3.5275,0,0,0
0.0,0.0,0.001065,9.045625,-3.28875,3.5275,0,0,0
-0.001065,0.0,0.0,9.040625,-3.3125,3.514375,0,0,0
0.0,0.001065,0.0,9.071875,-3.31125,3.50875,0,0,0
0.0,0.001065,0.002131,9.069375,-3.286875,3.545,0,0,0
0.0,0.0,-0.001065,9.104375,-3.28125,3.549375,0,0,0
0.0,0.0,0.0,9.085625,-3.30125,3.540625,0,0,0
0.001065,0.001065,0.0,9.010625,-3.295,3.475,0,0,0
0.001065,0.0,0.001065,9.001875,-3.28,3.494375,0,0,0
-0.001065,0.0,0.0,9.015625,-3.26875,3.50875,0,0,0
-0.001065,-0.001065,0.0,9.02375,-3.296875,3.530625,0,0,0
0.0,0.0,0.001065,9.034375,-3.29,3.525625,0,0,0
-0.001065,0.001065,0.0,9.075625,-3.296875,3.543125,0,0,0
-0.001065,0.0,0.0,9.10375,-3.29125,3.5625,0,0,0
0.001065,0.001065,0.0,9.1075,-3.301875,3.55125,0,0,0
0.0,0.001065,-0.001065,9.12,-3.325,3.566875,0,0,0
0.0,0.0,0.0,9.095625,-3.3075,3.564375,0,0,0
-0.001065,0.001065,-0.001065,9.048125,-3.280625,3.51375,0,0,0
0.0,0.001065,0.0,9.033125,-3.27625,3.53875,0,0,0
-0.001065,0.0,0.0,9.034375,-3.29125,3.5325,0,0,0
0.0,-0.001065,-0.001065,9.018125,-3.28625,3.5125,0,0,0
-0.001065,0.001065,0.0,9.02,-3.27625,3.510625,0,0,0
-0.001065,0.001065,-0.001065,9.016875,-3.28,3.52125,0,0,0
-0.001065,0.001065,0.0,9.03125,-3.283125,3.5075,0,0,0
0.001065,0.0,-0.001065,9.036875,-3.281875,3.52125,0,0,0
-0.001065,0.002131,-0.001065,9.028125,-3.275,3.536875,0,0,0
-0.001065,0.002131,-0.001065,9.0425,-3.280625,3.536875,0,0,0
0.0,0.0,0.0,9.065,-3.28,3.535,0,0,0
0.0,0.0,-0.001065,9.061875,-3.294375,3.54625,0,0,0
-0.002131,0.001065,0.0,9.06125,-3.278125,3.53125,0,0,0
-0.001065,0.002131,0.001065,9.060625,-3.291875,3.551875,0,0,0
-0.002131,0.0,0.001065,9.07,-3.29125,3.55,0,0,0
-0.001065,0.0,-0.001065,9.07,-3.2875,3.554375,0,0,0
-0.001065,0.001065,-0.001065,9.036875,-3.27,3.509375,0,0,0
0.0,0.001065,-0.002131,9.025,-3.274375,3.5175,0,0,0
-0.001065,0.001065,0.0,9.013125,-3.29875,3.49875,0,0,0
-0.001065,0.0,-0.001065,9.0175,-3.299375,3.50625,0,0,0
-0.001065,0.001065,-0.001065,9.026875,-3.279375,3.525,0,0,0
-0.001065,0.002131,0.0,9.03375,-3.27625,3.511875,0,0,0
0.0,0.002131,0.0,9.03375,-3.289375,3.5275,0,0,0
0.0,0.001065,0.0,9.028125,-3.298125,3.5325,0,0,0
0.0,0.0,-0.001065,9.0375,-3.281875,3.523125,0,0,0
0.0,0.001065,0.0,9.041875,-3.271875,3.525625,0,0,0
0.0,0.001065,-0.001065,9.0975,-3.290625,3.535625,0,0,0
0.0,0.001065,0.0,9.121875,-3.325625,3.55375,0,0,0
-0.003196,0.0,0.0,9.14,-3.330625,3.5725,0,0,0
-0.001065,-0.001065,-0.001065,9.135,-3.300625,3.550625,0,0,0
-0.001065,0.0,-0.001065,9.08875,-3.29,3.548125,0,0,0
0.0,0.0,0.0,9.02625,-3.2975,3.53625,0,0,0
-0.001065,0.0,-0.001065,9.021875,-3.294375,3.525625,0,0,0
0.0,0.001065,0.0,9.02875,-3.27125,3.538125,0,0,0
0.0,0.0,0.0,9.044375,-3.27125,3.515625,0,0,0
-0.002131,0.001065,-0.001065,9.055,-3.2925,3.509375,0,0,0
-0.001065,0.001065,0.0,9.076875,-3.3275,3.534375,0,0,0
0.001065,0.001065,0.0,9.086875,-3.305625,3.540625,0,0,0
-0.001065,0.001065,-0.001065,9.055625,-3.265625,3.526875,0,0,0
-0.001065,0.0,0.0,9.03875,-3.269375,3.5175,0,0,0
0.0,-0.001065,-0.002131,9.04625,-3.311875,3.53625,0,0,0
0.001065,0.001065,-0.001065,9.04375,-3.305,3.53625,0,0,0
0.001065,0.001065,0.0,9.038125,-3.2675,3.51,0,0,0
0.0,0.001065,0.0,9.010625,-3.2525,3.509375,0,0,0
0.0,0.001065,-0.001065,9.040625,-3.298125,3.52625,0,0,0
-0.001065,0.001065,-0.001065,9.0725,-3.316875,3.545,0,0,0
-0.001065,0.0,0.0,9.079375,-3.29125,3.5575,0,0,0
-0.001065,0.0,0.0,9.068125,-3.271875,3.52125,0,0,0
0.0,0.0,-0.001065,9.08125,-3.300625,3.53125,0,0,0
0.0,0.0,-0.001065,9.066875,-3.3125,3.54375,0,0,0
-0.001065,-0.001065,0.0,9.0475,-3.30625,3.52625,0,0,0
-0.001065,-0.001065,0.001065,9.016875,-3.253125,3.51625,0,0,0
0.001065,0.001065,0.0,9.025,-3.25625,3.5225,0,0,0
0.0,0.001065,-0.001065,9.03625,-3.3025,3.55,0,0,0
0.0,0.002131,0.0,9.06875,-3.305625,3.5375,0,0,0
-0.001065,0.003196,0.0,9.059375,-3.275625,3.54125,0,0,0
0.001065,-0.001065,0.0,9.036875,-3.2575,3.50875,0,0,0
-0.001065,-0.001065,0.0,9.059375,-3.30125,3.53875,0,0,0
-0.001065,0.001065,0.0,9.05125,-3.299375,3.53125,0,0,0
-0.002131,0.0,0.001065,9.016875,-3.26125,3.53125,0,0,0
-0.002131,-0.001065,0.0,9.026875,-3.248125,3.5175,0,0,0
-0.001065,0.0,-0.001065,9.061875,-3.29625,3.53125,0,0,0
0.0,0.0,0.0,9.09375,-3.326875,3.531875,0,0,0
0.0,0.0,0.0,9.09,-3.2875,3.544375,0,0,0
-0.002131,0.001065,0.0,9.07875,-3.2675,3.545625,0,0,0
-0.001065,0.001065,0.0,9.07,-3.3025,3.531875,0,0,0
0.0,0.001065,-0.001065,9.02875,-3.3225,3.519375,0,0,0
0.0,0.0,0.001065,9.021875,-3.28375,3.513125,0,0,0
-0.001065,0.001065,-0.002131,8.991875,-3.235,3.505,0,0,0
-0.002131,0.001065,-0.001065,9.013125,-3.266875,3.518125,0,0,0
-0.002131,0.0,-0.002131,9.049375,-3.328125,3.53625,0,0,0
0.0,0.002131,-0.001065,9.103125,-3.309375,3.5575,0,0,0
0.0,0.001065,0.001065,9.04,-3.260625,3.52125,0,0,0
-0.001065,0.0,0.001065,9.024375,-3.246875,3.521875,0,0,0
-0.001065,0.001065,0.0,9.0125,-3.323125,3.515,0,0,0
-0.001065,0.001065,-0.001065,9.03125,-3.301875,3.518125,0,0,0
0.0,0.001065,-0.001065,9.01625,-3.25375,3.5075,0,0,0
0.0,0.001065,0.0,9.01875,-3.25625,3.5175,0,0,0
-0.001065,0.001065,0.0,9.068125,-3.33,3.548125,0,0,0
0.0,0.001065,-0.001065,9.076875,-3.318125,3.54,0,0,0
-0.001065,0.0,-0.001065,9.0725,-3.278125,3.551875,0,0,0
-0.002131,0.0,0.0,9.09625,-3.270625,3.560625,0,0,0
0.0,0.0,-0.001065,9.094375,-3.31,3.555,0,0,0
0.0,0.0,-0.001065,9.081875,-3.32,3.54,0,0,0
0.0,0.001065,-0.001065,9.085,-3.281875,3.5525,0,0,0
0.0,0.001065,0.0,9.059375,-3.258125,3.538125,0,0,0
0.0,0.001065,-0.001065,9.088125,-3.315,3.54125,0,0,0
0.0,0.001065,0.0,9.095,-3.340625,3.536875,0,0,0
-0.002131,0.001065,0.0,9.085,-3.30875,3.541875,0,0,0
0.0,0.001065,-0.001065,9.079375,-3.26,3.5425,0,0,0
0.0,0.0,-0.001065,9.05625,-3.285,3.53375,0,0,0
-0.001065,0.0,0.0,9.054375,-3.323125,3.53625,0,0,0
-0.001065,0.001065,0.0,9.014375,-3.311875,3.515,0,0,0
0.001065,0.001065,-0.001065,9.016875,-3.24625,3.528125,0,0,0
0.0,0.0,-0.001065,9.01875,-3.258125,3.51875,0,0,0
-0.001065,-0.001065,0.001065,9.025625,-3.309375,3.524375,0,0,0
0.001065,-0.001065,0.0,9.063125,-3.319375,3.538125,0,0,0
0.001065,0.001065,-0.002131,9.070625,-3.258125,3.536875,0,0,0
-0.001065,0.001065,-0.001065,9.061875,-3.275625,3.536875,0,0,0
0.001065,0.001065,0.0,9.085625,-3.3175,3.55125,0,0,0
0.001065,0.0,0.0,9.12875,-3.319375,3.563125,0,0,0
-0.001065,0.0,0.001065,9.095625,-3.2875,3.56375,0,0,0
-0.002131,0.002131,-0.001065,9.068125,-3.265,3.548125,0,0,0
0.0,0.001065,-0.001065,9.0725,-3.293125,3.54625,0,0,0
0.0,0.0,0.0,9.0625,-3.320625,3.5375,0,0,0
0.0,0.001065,0.0,9.02375,-3.270625,3.51375,0,0,0
-0.002131,0.001065,-0.002131,8.98125,-3.24375,3.51125,0,0,0
0.001065,0.001065,-0.002131,8.97875,-3.256875,3.505,0,0,0
0.0,0.001065,-0.001065,9.040625,-3.2975,3.529375,0,0,0
-0.002131,0.001065,-0.001065,9.05625,-3.30125,3.545625,0,0,0
-0.001065,0.0,0.0,9.06125,-3.270625,3.53375,0,0,0
-0.001065,0.001065,0.0,9.089375,-3.294375,3.54,0,0,0
-0.001065,0.0,0.0,9.09875,-3.32375,3.55125,0,0,0
-0.001065,0.001065,0.0,9.04625,-3.296875,3.543125,0,0,0
0.0,0.0,0.0,9.059375,-3.2475,3.558125,0,0,0
-0.001065,0.0,-0.001065,9.021875,-3.27625,3.525,0,0,0
0.001065,0.0,0.001065,9.01625,-3.2925,3.533125,0,0,0
0.0,0.0,0.0,9.025625,-3.285625,3.525625,0,0,0
-0.001065,0.0,0.0,9.02125,-3.26125,3.515625,0,0,0
0.0,0.0,-0.001065,9.01125,-3.26875,3.518125,0,0,0
-0.002131,0.002131,-0.001065,9.03125,-3.294375,3.53,0,0,0
-0.001065,0.0,0.0,9.045,-3.303125,3.521875,0,0,0
-0.001065,-0.001065,0.002131,9.055,-3.29375,3.5175,0,0,0
-0.001065,0.001065,0.001065,9.05625,-3.278125,3.516875,0,0,0
-0.001065,0.001065,0.0,9.06125,-3.285625,3.538125,0,0,0
-0.001065,0.0,-0.001065,9.08375,-3.3025,3.55375,0,0,0
-0.001065,0.001065,0.001065,9.065,-3.30375,3.526875,0,0,0
0.0,0.001065,0.001065,9.058125,-3.279375,3.53125,0,0,0
0.001065,0.001065,-0.001065,9.05125,-3.27625,3.529375,0,0,0
-0.001065,0.001065,-0.001065,9.043125,-3.30125,3.536875,0,0,0
-0.002131,0.002131,0.0,9.03125,-3.31125,3.521875,0,0,0
0.001065,0.001065,0.001065,9.0375,-3.279375,3.528125,0,0,0
0.0,0.0,-0.001065,9.04125,-3.269375,3.540625,0,0,0
-0.001065,0.002131,-0.002131,9.07375,-3.300625,3.5375,0,0,0
-0.001065,0.001065,0.0,9.105625,-3.324375,3.56375,0,0,0
-0.001065,0.001065,0.001065,9.091875,-3.3,3.5325,0,0,0
0.0,0.001065,0.0,9.068125,-3.28375,3.531875,0,0,0
-0.001065,0.001065,0.0,9.06375,-3.295,3.49,0,0,0
-0.001065,0.001065,0.0,9.00125,-3.32875,3.479375,0,0,0
-0.001065,0.001065,0.0,9.003125,-3.295625,3.51125,0,0,0
-0.002131,0.0,0.0,9.01125,-3.2475,3.51,0,0,0
-0.001065,0.001065,0.0,9.050625,-3.28,3.536875,0,0,0
-0.002131,0.0,0.0,9.0925,-3.304375,3.546875,0,0,0
0.0,0.0,0.0,9.08625,-3.311875,3.538125,0,0,0
0.0,0.0,0.0,9.075625,-3.28,3.52375,0,0,0
-0.002131,0.001065,0.001065,9.064375,-3.2775,3.56,0,0,0
-0.001065,0.001065,0.0,9.078125,-3.304375,3.55375,0,0,0
0.0,0.001065,0.0,9.07875,-3.3,3.543125,0,0,0
0.0,0.0,0.0,9.041875,-3.270625,3.51375,0,0,0
-0.001065,0.001065,0.0,9.02,-3.2775,3.485,0,0,0
-0.001065,0.002131,0.0,9.059375,-3.315625,3.51875,0,0,0
0.0,0.001065,0.0,9.059375,-3.3325,3.538125,0,0,0
0.001065,0.0,-0.001065,9.07625,-3.288125,3.563125,0,0,0
0.0,0.001065,0.0,9.050625,-3.231875,3.53125,0,0,0
-0.001065,0.001065,0.0,9.030625,-3.280625,3.50625,0,0,0
-0.001065,0.0,0.0,8.99125,-3.311875,3.498125,0,0,0
0.0,0.001065,0.0,8.99375,-3.29375,3.49625,0,0,0
0.0,0.001065,-0.001065,9.009375,-3.248125,3.4975,0,0,0
-0.002131,0.001065,0.0,9.080625,-3.268125,3.55125,0,0,0
-0.003196,0.001065,-0.001065,9.135,-3.343125,3.535,0,0,0
0.001065,0.0,-0.001065,9.136875,-3.365625,3.5475,0,0,0
0.0,0.001065,-0.001065,9.113125,-3.29875,3.555625,0,0,0
-0.001065,0.002131,-0.001065,9.06,-3.256875,3.53,0,0,0
0.001065,0.001065,0.0,9.01375,-3.28625,3.515,0,0,0
-0.001065,0.0,-0.001065,9.0,-3.305625,3.51375,0,0,0
-0.001065,0.001065,-0.001065,8.9775,-3.26375,3.501875,0,0,0
0.0,0.0,0.0,9.011875,-3.235,3.518125,0,0,0
0.0,0.001065,0.0,9.031875,-3.293125,3.515,0,0,0
-0.001065,0.0,0.0,9.083125,-3.335625,3.544375,0,0,0
0.001065,0.002131,0.0,9.10875,-3.315,3.551875,0,0,0
0.0,0.001065,-0.001065,9.08625,-3.27,3.530625,0,0,0
0.001065,0.001065,-0.001065,9.058125,-3.27375,3.53375,0,0,0
0.002131,0.001065,0.0,9.05625,-3.305625,3.544375,0,0,0
0.0,0.0,0.001065,9.048125,-3.29,3.535625,0,0,0
0.0,0.0,-0.001065,9.0425,-3.2575,3.534375,0,0,0
0.001065,0.001065,0.0,9.039375,-3.26125,3.521875,0,0,0
-0.001065,0.0,-0.001065,9.0925,-3.33,3.5375,0,0,0
0.0,0.0,-0.001065,9.129375,-3.345,3.5725,0,0,0
-0.002131,0.001065,0.0,9.110625,-3.270625,3.54875,0,0,0
0.0,0.001065,0.0,9.071875,-3.268125,3.53125,0,0,0
0.0,0.002131,0.0,9.03125,-3.308125,3.511875,0,0,0
0.0,0.001065,-0.001065,9.0325,-3.319375,3.505625,0,0,0
0.0,0.001065,0.0,9.015,-3.315,3.5075,0,0,0
0.001065,0.0,0.0,9.0425,-3.255625,3.525,0,0,0
-0.001065,0.001065,0.0,9.06375,-3.270625,3.536875,0,0,0
0.001065,0.001065,0.0,9.109375,-3.33375,3.558125,0,0,0
0.0,0.001065,0.0,9.1175,-3.323125,3.550625,0,0,0
-0.001065,0.001065,-0.001065,9.04875,-3.286875,3.516875,0,0,0
-0.001065,0.001065,-0.001065,9.064375,-3.27,3.536875,0,0,0
-0.001065,0.0,-0.001065,9.084375,-3.3075,3.565,0,0,0
0.0,0.0,0.0,9.065,-3.29625,3.54375,0,0,0
-0.001065,0.0,-0.001065,8.99875,-3.231875,3.52,0,0,0
-0.001065,0.0,-0.001065,8.965625,-3.2325,3.496875,0,0,0
-0.001065,0.001065,-0.001065,8.991875,-3.306875,3.460625,0,0,0
-0.001065,0.001065,-0.001065,9.039375,-3.334375,3.516875,0,0,0
-0.001065,0.001065,0.001065,9.0675,-3.28,3.55625,0,0,0
0.0,0.001065,0.0,9.10375,-3.24875,3.57,0,0,0
-0.001065,0.0,-0.001065,9.09125,-3.316875,3.515625,0,0,0
-0.002131,0.0,-0.001065,9.10125,-3.358125,3.531875,0,0,0
-0.001065,0.001065,-0.002131,9.051875,-3.28625,3.515,0,0,0
0.001065,0.001065,-0.001065,8.9975,-3.243125,3.4925,0,0,0
-0.001065,0.001065,0.0,9.021875,-3.285,3.50375,0,0,0
-0.002131,0.0,0.0,9.035,-3.328125,3.5325,0,0,0
-0.001065,0.0,0.0,9.044375,-3.3,3.529375,0,0,0
0.0,0.001065,-0.002131,9.02625,-3.22875,3.525625,0,0,0
-0.001065,0.0,-0.001065,9.065,-3.283125,3.52875,0,0,0
-0.001065,0.001065,0.001065,9.12,-3.3575,3.544375,0,0,0
0.0,0.001065,0.0,9.090625,-3.311875,3.51125,0,0,0
0.0,0.001065,-0.001065,9.005625,-3.244375,3.518125,0,0,0
0.0,0.0,0.0,9.01125,-3.276875,3.509375,0,0,0
-0.001065,0.0,-0.001065,9.079375,-3.323125,3.55,0,0,0
0.0,0.0,0.0,9.0875,-3.311875,3.541875,0,0,0
0.001065,0.001065,-0.001065,9.035625,-3.261875,3.530625,0,0,0
-0.001065,0.001065,-0.001065,9.02375,-3.263125,3.5325,0,0,0
-0.002131,0.0,0.001065,9.028125,-3.31,3.52,0,0,0
-0.002131,0.001065,0.001065,9.025625,-3.308125,3.52,0,0,0
-0.001065,0.001065,0.0,9.065625,-3.289375,3.534375,0,0,0
-0.001065,0.0,-0.001065,9.1,-3.275625,3.545625,0,0,0
0.0,0.0,0.0,9.141875,-3.315625,3.543125,0,0,0
-0.001065,0.001065,0.0,9.103125,-3.3525,3.548125,0,0,0
-0.001065,0.001065,-0.001065,9.04375,-3.291875,3.51625,0,0,0
-0.002131,0.0,-0.002131,8.970625,-3.25625,3.49875,0,0,0
-0.001065,0.001065,0.0,8.9875,-3.258125,3.505,0,0,0
-0.001065,0.002131,-0.001065,8.99125,-3.345,3.59125,0,0,0
0.0,0.001065,0.0,9.075625,-3.345625,3.4775,0,0,0
-0.001065,0.001065,-0.001065,9.058125,-3.279375,3.5175,0,0,0
-0.001065,0.001065,0.0,9.041875,-3.26875,3.514375,0,0,0
0.001065,0.001065,-0.002131,9.06,-3.323125,3.523125,0,0,0
0.0,0.0,-0.001065,9.095,-3.325,3.543125,0,0,0
0.0,0.001065,0.0,9.065625,-3.26,3.538125,0,0,0
0.0,0.0,-0.002131,9.035,-3.2575,3.510625,0,0,0
-0.001065,0.0,0.001065,9.01375,-3.289375,3.52625,0,0,0
-0.001065,0.0,0.001065,8.996875,-3.30375,3.498125,0,0,0
-0.002131,0.0,0.0,9.03125,-3.28,3.533125,0,0,0
0.0,0.002131,0.0,9.060625,-3.259375,3.525625,0,0,0
0.001065,0.001065,0.001065,9.1225,-3.305625,3.555625,0,0,0
-0.001065,-0.001065,-0.001065,9.15625,-3.333125,3.58625,0,0,0
0.0,0.0,-0.001065,9.09625,-3.301875,3.5675,0,0,0
0.0,0.001065,-0.001065,9.040625,-3.26125,3.535,0,0,0
0.0,0.0,0.0,9.02,-3.280625,3.521875,0,0,0
-0.001065,0.001065,-0.001065,9.010625,-3.30875,3.5325,0,0,0
0.0,0.0,0.001065,9.033125,-3.29125,3.5325,0,0,0
-0.001065,0.0,-0.001065,9.045,-3.26625,3.521875,0,0,0
0.0,0.001065,-0.001065,9.0775,-3.2975,3.54125,0,0,0
0.0,0.0,0.0,9.119375,-3.324375,3.563125,0,0,0
-0.001065,0.001065,-0.001065,9.07375,-3.319375,3.521875,0,0,0
-0.001065,0.0,-0.001065,9.0775,-3.28875,3.54375,0,0,0
-0.001065,0.0,-0.001065,9.020625,-3.27,3.50125,0,0,0
-0.002131,0.001065,0.0,9.035,-3.295625,3.53,0,0,0
-0.001065,0.0,0.001065,9.049375,-3.30625,3.535,0,0,0
-0.001065,-0.001065,0.0,9.0475,-3.290625,3.52625,0,0,0
-0.001065,0.0,-0.002131,9.045,-3.271875,3.526875,0,0,0
-0.001065,0.0,0.0,9.073125,-3.285,3.5375,0,0,0
-0.001065,0.001065,0.0,9.0725,-3.319375,3.5375,0,0,0
0.0,0.001065,0.0,9.0525,-3.3025,3.523125,0,0,0
-0.001065,0.002131,-0.001065,9.02125,-3.260625,3.515625,0,0,0
0.0,0.002131,-0.002131,9.01875,-3.27,3.513125,0,0,0
0.0,0.002131,-0.001065,9.03625,-3.3025,3.510625,0,0,0
-0.001065,0.002131,0.0,9.064375,-3.319375,3.524375,0,0,0
0.0,0.001065,-0.001065,9.0525,-3.285625,3.531875,0,0,0
-0.001065,0.0,-0.001065,9.054375,-3.26375,3.526875,0,0,0
-0.001065,-0.001065,-0.001065,9.066875,-3.308125,3.54125,0,0,0
0.0,0.0,0.0,9.080625,-3.318125,3.533125,0,0,0
-0.002131,0.0,-0.001065,8.33125,-3.58625,3.898125,0,0,0
-0.003196,0.008522,0.0,10.71625,-3.9075,8.905,0,0,0
0.003196,0.510261,0.138484,8.351875,-4.334375,-1.40875,0,0,0
1.596831,0.598678,0.68603,8.264375,-1.944375,2.075625,0,0,0
1.603222,0.703074,1.741707,10.35,-3.695625,4.781875,0,0,0
0.235423,2.188052,2.386191,9.338125,-4.718125,6.23375,0,0,0
0.508131,2.673813,2.717488,8.918125,-4.4925,8.313125,0,0,0
1.409344,2.770752,2.559829,8.52875,-4.618125,9.045625,0,0,0
2.42028,2.834668,1.660747,10.823125,-4.69625,10.155,0,0,0
3.479152,3.49087,1.457281,10.484375,-4.788125,9.65875,0,0,0
4.180096,4.676509,1.313471,9.09,-4.494375,8.091875,0,0,0
4.554004,5.570265,0.833036,6.493125,-4.09375,10.46125,0,0,0
5.172922,5.571331,0.661529,6.8525,-3.12125,8.125,0,0,0
5.496762,5.089831,0.56672,7.48625,-1.525,5.52125,0,0,0
5.10368,4.564656,0.46339,6.363125,-1.533125,6.88625,0,0,0
4.409128,3.849864,0.056459,5.610625,-1.348125,6.56875,0,0,0
3.738011,3.225619,-0.447411,4.800625,-1.855,8.024375,0,0,0
3.524959,2.740924,-0.737163,4.08375,-2.708125,7.2475,0,0,0
3.684748,2.489522,-0.680704,6.298125,-1.065625,9.986875,0,0,0
3.922302,2.657834,-0.356863,4.253125,0.24125,6.73875,0,0,0
4.009654,3.10631,-0.381365,4.778125,-0.2,7.778125,0,0,0
3.822167,3.158508,-0.493217,4.185625,0.511875,6.85625,0,0,0
3.522828,3.016828,-0.529436,5.26875,-0.151875,10.204375,0,0,0
